respondent_id;Sexo;idade;FaixaIdade;Escolaridade;EscolaridadeOutro;Renda familiar;RegionalMora;BairroUMora;RegionalTouE;BairroUtrabalha;visitouComplexoCMP;freqAtrativosLagoaAtvlazer;NOfrequente;Nofrequenteoutro;MeioTransPamp1;MeioTransPamp2;MeioTransPamp3;MeioTransPamp4;MeioTransPamp5;MeioTransPamp6;MeioTransPamp7;MeioTransPamp8;MeioTransPamp9;aluguel_equipamentos;utiliza_fonte_info_pamp;FonteInfPamp1;FonteInfPamp2;FonteInfPamp3;FonteInfPamp4;FonteInfPamp5;FonteInfPamp6;FonteInfPamp7;FonteInfPamp8;FonteInfPamp9;FonteInfPamp10;FonteInfPamp11;FonteInfPamp12;Motivo_Pampulha;Motivo_PampulhaOutro;tipo_evento;QuantEVPampulha;AtrativosVisitadosPamp1;AtrativosVisitadosPamp2;AtrativosVisitadosPamp3;AtrativosVisitadosPamp4;AtrativosVisitadosPamp5;AtrativosVisitadosPamp6;AtrativosVisitadosPamp7;AtrativosVisitadosPamp8;AtrativosVisitadosPamp9;AtrativosVisitadosPamp10;AtrativosVisitadosPamp11;AtrativosVisitadosPamp12;AtrativosVisitadosPamp13;AtrativosVisitadosPamp_outro;AtrativosRecomendaria1;AtrativosRecomendaria2;AtrativosRecomendaria3;AtrativosRecomendaria4;AtrativosRecomendaria5;AtrativosRecomendaria6;AtrativosRecomendaria7;AtrativosRecomendaria8;AtrativosRecomendaria9;AtrativosRecomendaria10;AtrativosRecomendaria11;AtrativosRecomendaria12;AtrativosRecomendaria13;AtrativosRecomendaria14;AtrativosRecomendaria15;Seguranca;Limpeza da Lagoa;Limpeza dos atrativos;Limpeza da rua e orla;Informacao dos atrativos;Programacao_ opcoes de lazer e entretenimento_;Oferta de estabelecimentos de alimentacao;Mobilidade_atrativos;Mobilidade_Lagoa;Regional_ lazer;PrincipaisPreferenciasLazer_1;PrincipaisPreferenciasLazer_2;PrincipaisPreferenciasLazer_3;PrincipaisPreferenciasLazer_4;PrincipaisPreferenciasLazer_5;PrincipaisPreferenciasLazer_6;PrincipaisPreferenciasLazer_7;PrincipaisPreferenciasLazer_8;PrincipaisPreferenciasLazer_9;Indicaria_Pampulha_lazer;Precisa_melhorias;Quais_melhorias;Sabe_Patrimonio;Sabe_quais_espacos;QuaisParte_Conjunto1;QuaisParte_Conjunto2;QuaisParte_Conjunto3;QuaisParte_Conjunto4;QuaisParte_Conjunto5;QuaisParte_Conjunto6;QuaisParte_Conjunto7;QuaisParte_Conjunto8;QuaisParte_Conjunto9;QuaisParte_Conjunto10;QuaisParte_Conjunto11;QuaisParte_Conjunto12;QuaisParte_Conjunto13;QuaisParte_Conjunto14;QuaisParte_Conjunto15
11188435407;Feminino;39;De 35 a 44 anos;Ensino Medio completo_tecnico;;Ate 1 SM _ RS 998,00;Nordeste;Ribeiro de Abreu;Nordeste;Ribeiro de Abreu;Sim;Uma vez por ano;;;onibus;;;;;;;;;Nao;Nao;;;;;;;;;;;;;Lazer_passeio;;;0;;Igreja Sao Francisco;;;;;Zoologico e Jardim Botanico;;Mineirao;Mineirinho;Parque Guanabara;Orla da lagoa;;;;Igreja Sao Francisco;;;;;Zoologico e Jardim Botanico;;Mineirao;Mineirinho;Parque Guanabara;Orla da lagoa;;;;10;NR_NA;10;10;10;10;10;10;10;Nordeste;;;;;;Shoppings centers;;;;Sim;NS;;Nao;Nao;;;;;;;;;;;;;;;
11188330886;Masculino;21;De 16 a 24 anos;Ensino Medio completo_tecnico;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Noroeste;Aparecida;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Uma vez por ano;;;onibus;;;;;;;;;Sim_ em algumas vezes;Sim;;;;;;;Aplicativos;;;;;;Mineirao_Jogo;;;1;;;;;;;Zoologico e Jardim Botanico;;Mineirao;;;;;;;;;;;;;;Mineirao;;;;;;;7;5;NR_NA;8;4;6;NR_NA;7;8;Centro-Sul;;;;;Atividades ao ar livre _parques praças bosques;;;;;Nao;Sim;Divulgacao de eventos Mais acesso aos parques Areas publicas cheias;Sim;Sim;;Igreja Sao Francisco;;;;;;;;;;;;;
11188322618;Feminino;55;De 45 a 59 anos;Ensino Fundamental completo;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Barreiro;Cardoso;Barreiro;Barreiro;Sim;Nao frequento;Distancia do meu local de residencia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;;;;;Atividades ao ar livre _parques praças bosques;;;;;Sim;Sim;Solucionar o mal cheiro da lagoa;Sim;Nao;;;;;;;;;;;;;;;
11188317590;Masculino;62;Com 60 anos ou mais;Ensino Fundamental completo;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Noroeste;Aparecida;Nao estuda_Nao trabalho_Trabalho itinerante;;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Noroeste;Bares Botecos e Restaurantes;;;;;;;;;Sim;Sim;Limpeza da lagoa Mais areas de lazer;Nao;Nao;;;;;;;;;;;;;;;
11188293899;Masculino;25;De 25 a 34 anos;Ensino Medio completo_tecnico;;Entre 3 SM e 5 SM _ RS 2994,01 a RS 4990,00;Barreiro;Cardoso;Centro-Sul;Anchieta;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Barreiro;;Cultura e arte _cinema teatro shows;;;;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;NS;;Nao;Nao;;;;;;;;;;;;;;;
11188283528;Masculino;56;De 45 a 59 anos;Ensino Medio completo_tecnico;;Entre 7 SM e 10 SM _ RS 6986,01 a RS 9980,00;Noroeste;Aparecida;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Uma vez por mes;;;;Carro;;;;;;;;Nao;Nao;;;;;;;;;;;;;Lazer_passeio;;;0;;;;;;;;;;;;;NS_NR;;;;;;;;;;;;;;;NS_NR;;7;10;5;5;8;8;8;8;8;Pampulha;;;;;;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;NS;;Sim;NR;;;;;;;;;;;;;;;
11188267654;Masculino;50;De 45 a 59 anos;Ensino Fundamental completo;;Ate 1 SM _ RS 998,00;Barreiro;Cardoso;Nao estuda_Nao trabalho_Trabalho itinerante;;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Barreiro;;;;;;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Nao;NS;;Nao;Nao;;;;;;;;;;;;;;;
11188260275;Masculino;24;De 16 a 24 anos;Ensino Medio completo_tecnico;;Entre 3 SM e 5 SM _ RS 2994,01 a RS 4990,00;Nordeste;Ribeiro de Abreu;Nordeste;Ribeiro de Abreu;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NR;;;;;;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Nao Visitou a Pampulha;;;Nao;Nao;;;;;;;;;;;;;;;
11188253093;Masculino;16;De 16 a 24 anos;Ensino Fundamental completo;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Noroeste;Aparecida;Noroeste;Caicaras;Sim;Uma vez por semestre;;;onibus;;;;;;;;;Nao;Nao;;;;;;;;;;;;;Mineirao_Jogo;;;0;;;;;;;;;Mineirao;;Parque Guanabara;Orla da lagoa;;;;;;;;;;;Mineirao;;Parque Guanabara;;;;;7;1;10;6;10;10;7;6;9;Noroeste;;;;;;Shoppings centers;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Limpeza da lagoa;Sim;Nao;;;;;;;;;;;;;;;
11188246928;Masculino;37;De 35 a 44 anos;Ensino Medio completo_tecnico;;Ate 1 SM _ RS 998,00;Nordeste;Ribeiro de Abreu;Nordeste;Ribeiro de Abreu;Sim;Nao frequento;Falta de tempo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nordeste;;Cultura e arte _cinema teatro shows;Festas em locais privados_baladas eventos;Atividades vinculadas a Esportes;;Shoppings centers;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Nao;Sim;Seguranca e infraestrutura;Sim;Nao;;;;;;;;;;;;;;;
11188245784;Feminino;46;De 45 a 59 anos;Ensino Fundamental completo;;Ate 1 SM _ RS 998,00;Barreiro;Cardoso;Nao estuda_Nao trabalho_Trabalho itinerante;;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Barreiro;;;;;;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;NS_NR;Sim;Limpeza da lagoa;Sim;Nao;;;;;;;;;;;;;;;
11188245398;Masculino;24;De 16 a 24 anos;Ensino Medio completo_tecnico;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Nordeste;Ribeiro de Abreu;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Nao frequento;Distancia do meu local de residencia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NR;;;;;;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;NR;;Sim;Sim;;Igreja Sao Francisco;;Casa do Baile;;Iate Clube;;;;;;;;;
11188218871;Feminino;16;De 16 a 24 anos;Ensino Fundamental completo;;Nao possui renda;Nordeste;Ribeiro de Abreu;Nordeste;Ribeiro de Abreu;Sim;Nao frequento;Distancia do meu local de residencia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nordeste;;;;;;Shoppings centers;;;;Sim;NR;;Nao;Nao;;;;;;;;;;;;;;;
11188207494;Masculino;49;De 45 a 59 anos;Ensino Superior completo;;Entre 7 SM e 10 SM _ RS 6986,01 a RS 9980,00;Noroeste;Aparecida;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Uma vez por semana;;;onibus;;;;;;;;;Nao;Nao;;;;;;;;;;;;;Praticar esporte;;;3;;;;;;;;;;;Parque Guanabara;Orla da lagoa;;;;;;;;;;;;;;Orla da lagoa;;;;9;6;9;9;8;NR_NA;9;NS;9;Centro-Sul;Bares Botecos e Restaurantes;;;;Atividades ao ar livre _parques praças bosques;;;;;Sim;NR;;Sim;Sim;;Igreja Sao Francisco;;;;Iate Clube;;;;;;Orla da lagoa;;;
11188206285;Feminino;16;De 16 a 24 anos;Outro _especifique_;Cursando ensino medio;NS;Nordeste;Ribeiro de Abreu;Nordeste;Ribeiro de Abreu;Sim;Uma vez por semestre;;;;Carro;;;;;;;;Nao;Nao;;;;;;;;;;;;;Lazer_passeio;;;0;;Igreja Sao Francisco;Museu de arte da Pampulha;;;;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;;;Parque Guanabara;;;;;;;;;;;;;;;;Nao recomendo nenhum;;;7;7;NR_NA;5;NR_NA;NR_NA;5;5;8;Nordeste;;Cultura e arte _cinema teatro shows;;;Atividades ao ar livre _parques praças bosques;Shoppings centers;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Limpeza;Nao;Nao;;;;;;;;;;;;;;;
11188201919;Feminino;36;De 35 a 44 anos;Ensino Fundamental completo;;Nao possui renda;Nordeste;Ribeiro de Abreu;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Nao frequento;Distancia do meu local de residencia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;;;;;Atividades ao ar livre _parques praças bosques;Shoppings centers;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;Igreja;Sim;NS;;Nao;Nao;;;;;;;;;;;;;;;
11188187118;Feminino;28;De 25 a 34 anos;Ensino Medio completo_tecnico;;Ate 1 SM _ RS 998,00;Nordeste;Ribeiro de Abreu;Nao estuda_Nao trabalho_Trabalho itinerante;;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;;;;;Atividades ao ar livre _parques praças bosques;;;;;Nao Visitou a Pampulha;;;Nao;Nao;;;;;;;;;;;;;;;
11188177655;Feminino;36;De 35 a 44 anos;Outro _especifique_;Superior cursando;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Nordeste;Ribeiro de Abreu;Nordeste;Ribeiro de Abreu;Sim;Uma vez por ano;;;;Carro;;;;;;;;Sim_ em algumas vezes;Nao;;;;;;;;;;;;;Lazer_passeio;;;1;;Igreja Sao Francisco;;;;;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;Mineirao;Mineirinho;Parque Guanabara;Orla da lagoa;;;;;;;;;;;Mineirao;;Parque Guanabara;Orla da lagoa;;;;8;4;5;6;8;6;4;6;7;Nordeste;Bares Botecos e Restaurantes;Cultura e arte _cinema teatro shows;;;;Shoppings centers;;;;Sim;Sim;Limpeza e oferta de alimentacao;Nao;Nao;;;;;;;;;;;;;;;
11188169152;Feminino;64;Com 60 anos ou mais;Ensino Fundamental completo;;Ate 1 SM _ RS 998,00;Nordeste;Ribeiro de Abreu;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Nao frequento;Falta de tempo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;;;;;Atividades ao ar livre _parques praças bosques;;;;;Sim;Sim;Limpeza da lagoa;Sim;Nao;;;;;;;;;;;;;;;
11188169002;Feminino;53;De 45 a 59 anos;Ensino Medio completo_tecnico;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Noroeste;Aparecida;Nao estuda_Nao trabalho_Trabalho itinerante;;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Pampulha;Bares Botecos e Restaurantes;;;;;;;;;Sim;Sim;Odor forte;Sim;Sim;;;;;;;;Parque Ecologico da Pampulha;;;;;;;
11188155017;Feminino;44;De 35 a 44 anos;Ensino Fundamental completo;;Ate 1 SM _ RS 998,00;Nordeste;Ribeiro de Abreu;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Uma vez por ano;;;;Carro;;;;;;;;Nao;Sim;;;;Outros sites;;;;;;;;;Lazer_passeio;;;0;;Igreja Sao Francisco;;;;;;;;;;Orla da lagoa;;;;;;;;;;;;;;Orla da lagoa;;;;5;5;8;9;NR_NA;9;9;8;10;Nordeste;Bares Botecos e Restaurantes;;;;;Shoppings centers;;;;Sim;Sim;Limpeza da lagoa;Sim;Nao;;;;;;;;;;;;;;;
11188150857;Masculino;26;De 25 a 34 anos;Ensino Medio completo_tecnico;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Nordeste;Ribeiro de Abreu;Noroeste;Caicara-Adelaide;Sim;Nao frequento;Outro _especifique_;Trabalha muito;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nordeste;;;;;;Shoppings centers;;;;Sim;Sim;Limpar a lqgoa_ se acessivel;Nao;Nao;;;;;;;;;;;;;;;
11188149720;Masculino;69;Com 60 anos ou mais;Ensino Fundamental completo;;Ate 1 SM _ RS 998,00;Noroeste;Aparecida;Noroeste;Padre Eustaquio;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Noroeste;;;;;;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Limpeza da lagoa_ mal cheiro;Sim;Nao;;;;;;;;;;;;;;;
11188108075;Feminino;40;De 35 a 44 anos;Ensino Superior completo;;Entre 3 SM e 5 SM _ RS 2994,01 a RS 4990,00;Barreiro;Cardoso;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Uma vez por semestre;;;;Carro;;;;;;;;Nao;Nao;;;;;;;;;;;;;Lazer_passeio;;;0;;Igreja Sao Francisco;;Casa do Baile;Casa Kubitschek;;;Parque Ecologico da Pampulha;Mineirao;;Parque Guanabara;Orla da lagoa;;;;;;;;;;;Mineirao;;;Orla da lagoa;;;;7;2;7;7;7;5;5;5;3;Centro-Sul;;Cultura e arte _cinema teatro shows;;;Atividades ao ar livre _parques praças bosques;Shoppings centers;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Que o espaco que fazem parte da orla nao se sustentem apenas pela arquitetura_ que sejam interativos;Sim;Sim;;;Museu de arte da Pampulha;Casa do Baile;Casa Kubitschek;;;;;;;;;;
11188091395;Feminino;48;De 45 a 59 anos;Ensino Superior completo;;Entre 3 SM e 5 SM _ RS 2994,01 a RS 4990,00;Leste;Floresta;Pampulha;Aeroporto;Sim;Uma vez por ano;;;;Carro;;;;;;;;Nao;Nao;;;;;;;;;;;;;Trabalho;;;0;;Igreja Sao Francisco;;;;;;;;;Parque Guanabara;;;;;;;;;;;;;;Parque Guanabara;;;;;NR_NA;NR_NA;8;8;8;NR_NA;NR_NA;8;8;Leste;Bares Botecos e Restaurantes;Cultura e arte _cinema teatro shows;;;;;;;;Sim;Sim;A poluicao da lagoa;Sim;Sim;;Igreja Sao Francisco;Museu de arte da Pampulha;;;;;;;;;;;;
11188083061;Feminino;18;De 16 a 24 anos;Ensino Medio completo_tecnico;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Barreiro;Cardoso;Barreiro;Cardoso;Sim;Nao frequento;Distancia do meu local de residencia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Barreiro;Bares Botecos e Restaurantes;Cultura e arte _cinema teatro shows;;;;;;;;Sim;Sim;Limpeza da lago;Sim;Nao;;;;;;;;;;;;;;;
11188076934;Masculino;41;De 35 a 44 anos;Ensino Fundamental completo;;Entre 3 SM e 5 SM _ RS 2994,01 a RS 4990,00;Noroeste;Aparecida;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Uma vez por mes;;;;Carro;;;;;;;;Nao;Sim;;;;Outros sites;;;;;;;;;Lazer_passeio;;;3;;Igreja Sao Francisco;;Casa do Baile;;;;;Mineirao;;Parque Guanabara;Orla da lagoa;;;;Igreja Sao Francisco;;Casa do Baile;;;;;;;Parque Guanabara;;;;;7;7;10;7;9;6;5;5;6;Centro-Sul;;;;;;Shoppings centers;;;;Sim;Sim;Limpeza lagoa Odor forte proximo ao aeroporto;Sim;Nao;;;;;;;;;;;;;;;
11188053422;Masculino;53;De 45 a 59 anos;Ensino Fundamental completo;;Entre 5 SM e 7 SM _ RS 4990,01 a RS 6986,00;Nordeste;Sao Marcos;Nao estuda_Nao trabalho_Trabalho itinerante;;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nordeste;;;;Atividades vinculadas a Esportes;;;;;;Nao Visitou a Pampulha;;;Nao;Nao;;;;;;;;;;;;;;;
11188052580;Feminino;51;De 45 a 59 anos;Ensino Medio completo_tecnico;;Ate 1 SM _ RS 998,00;Noroeste;Aparecida;Nao estuda_Nao trabalho_Trabalho itinerante;;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Noroeste;Bares Botecos e Restaurantes;;;;;;;;;Sim;NS;;Nao;Nao;;;;;;;;;;;;;;;
11188050885;Masculino;64;Com 60 anos ou mais;Ensino Fundamental completo;;Ate 1 SM _ RS 998,00;Barreiro;Cardoso;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Uma vez por mes;;;;Carro;;;;;;;;Nao;Nao;;;;;;;;;;;;;Trabalho;;;0;;;;;;;;;;;;Orla da lagoa;;;;;;;;;;;;;;Orla da lagoa;;;;8;3;8;8;6;4;4;4;8;Barreiro;Bares Botecos e Restaurantes;;;;;;;;;Sim;Nao;;Nao;Sim;;Igreja Sao Francisco;;;;;;;;;;;;;
11188033722;Masculino;39;De 35 a 44 anos;Outro _especifique_;Superior inompleto;NS;Barreiro;Cardoso;Centro-Sul;Belvedere;Sim;Nao frequento;Baixa atratividade no complexo_conjunto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Barreiro;;;;;;Shoppings centers;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Nao;Sim;Limpeza da lagoa e a seguranca da regiso Mobilidade;Sim;Nao;;;;;;;;;;;;;;;
11188026304;Masculino;35;De 35 a 44 anos;Ensino Medio completo_tecnico;;NS;Nordeste;Sao Marcos;Nordeste;Sao Marcos;Sim;Mais de uma vez por mes;;;;Carro;;;;Bicicleta;;;;Nao;Nao;;;;;;;;;;;;;Praticar esporte;;;0;;Igreja Sao Francisco;;;;;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;;Mineirinho;Parque Guanabara;Orla da lagoa;;;;Igreja Sao Francisco;;;;;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;;Mineirinho;Parque Guanabara;Orla da lagoa;;;;5;1;8;8;8;7;7;6;6;Pampulha;Bares Botecos e Restaurantes;;;Atividades vinculadas a Esportes;;;;;;Sim;Sim;Mais sinalizacao na ciclovia_ limpeza da agua_ fiscalizacao de transito_;Sim;Nao;;;;;;;;;;;;;;;
11188024310;Feminino;55;De 45 a 59 anos;Ensino Medio completo_tecnico;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Noroeste;Aparecida;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Uma vez por trimestre;;;;Carro;;;;;;;;Nao;Nao;;;;;;;;;;;;;Lazer_passeio;;;0;;Igreja Sao Francisco;;;;;Zoologico e Jardim Botanico;;;Mineirinho;Parque Guanabara;Orla da lagoa;;;;;;;;;;;;Mineirinho;;Orla da lagoa;;;;9;5;6;10;9;10;8;7;10;Pampulha;;;;;Atividades ao ar livre _parques praças bosques;;;;;Sim;Sim;Limpeza;Sim;Nao;;;;;;;;;;;;;;;
11188021072;Feminino;31;De 25 a 34 anos;Ensino Fundamental completo;;Ate 1 SM _ RS 998,00;Nordeste;Sao Marcos;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Uma vez por ano;;;onibus;;;;;;;;;Nao;Nao;;;;;;;;;;;;;Participar de evento;;Religioso;1;;Igreja Sao Francisco;;;;;Zoologico e Jardim Botanico;;Mineirao;Mineirinho;Parque Guanabara;Orla da lagoa;;;;Igreja Sao Francisco;;;;;;;Mineirao;Mineirinho;Parque Guanabara;;;;;10;8;7;8;8;9;9;7;9;Centro-Sul;;Cultura e arte _cinema teatro shows;;Atividades vinculadas a Esportes;Atividades ao ar livre _parques praças bosques;Shoppings centers;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Limpeza;Nao;Nao;;;;;;;;;;;;;;;
11188014226;Feminino;58;De 45 a 59 anos;Ensino Fundamental completo;;NS;Barreiro;Cardoso;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Nao frequento;Outro _especifique_;Pelo risco de doenca;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Pampulha;;;;;;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Nao;Sim;Questaondos animais hospedeiros_ limpeza dblagoa;Sim;Nao;;;;;;;;;;;;;;;
11188013281;Masculino;56;De 45 a 59 anos;Ensino Superior completo;;Entre 5 SM e 7 SM _ RS 4990,01 a RS 6986,00;Leste;Floresta;Leste;Floresta;Sim;Uma vez por semana;;;;Carro;;;;;;;;Nao;Nao;;;;;;;;;;;;;Gastronomia;;;4;;Igreja Sao Francisco;Museu de arte da Pampulha;;;;;;;;;Orla da lagoa;;Restaurante Paladino;;Igreja Sao Francisco;Museu de arte da Pampulha;;;;;;;;;Orla da lagoa;;;Restaurante Paladino;7;2;7;7;8;10;10;7;8;Pampulha;;;;Atividades vinculadas a Esportes;Atividades ao ar livre _parques praças bosques;;;;;Sim;Sim;Limpar a lagoa com pedalinhos;Sim;Sim;;Igreja Sao Francisco;Museu de arte da Pampulha;;;;;;Mineirao;;;Orla da lagoa;;;
11188004007;Feminino;65;Com 60 anos ou mais;Sem instrucao formal;;Ate 1 SM _ RS 998,00;Nordeste;Sao Marcos;Nao estuda_Nao trabalho_Trabalho itinerante;;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nordeste;;;;;Atividades ao ar livre _parques praças bosques;;;;;Sim;NR;;Sim;Sim;;Igreja Sao Francisco;;;;;;;;;;;;;
11188002861;Feminino;60;Com 60 anos ou mais;Ensino Medio completo_tecnico;;Entre 3 SM e 5 SM _ RS 2994,01 a RS 4990,00;Noroeste;Aparecida;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Uma vez por semestre;;;onibus;Carro;;;;;;;;Nao;Nao;;;;;;;;;;;;;Lazer_passeio;;;0;;Igreja Sao Francisco;;;;;;;Mineirao;Mineirinho;Parque Guanabara;;;;;Igreja Sao Francisco;;;;;;;Mineirao;Mineirinho;Parque Guanabara;;;;;8;6;7;8;8;8;7;6;8;Pampulha;;Cultura e arte _cinema teatro shows;;;;Shoppings centers;;;;Sim;Sim;Mobilidade e informacaoq ligue um atrativo ao outri;Sim;Sim;;Igreja Sao Francisco;Museu de arte da Pampulha;Casa do Baile;;;;;;;;;;;
11188001527;Feminino;83;Com 60 anos ou mais;Ensino Medio completo_tecnico;;Entre 5 SM e 7 SM _ RS 4990,01 a RS 6986,00;Nordeste;Sao Marcos;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Nao frequento;Outro _especifique_;Senhora de idade;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Noroeste;;;;;;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;NS;;Sim;Nao;;;;;;;;;;;;;;;
11187999120;Feminino;23;De 16 a 24 anos;Outro _especifique_;Superior incompleto;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Barreiro;Cardoso;Barreiro;Barreiro;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Barreiro;;;;;Atividades ao ar livre _parques praças bosques;Shoppings centers;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;NS;;Sim;Nao;;;;;;;;;;;;;;;
11187986619;Feminino;69;Com 60 anos ou mais;Ensino Medio completo_tecnico;;Ate 1 SM _ RS 998,00;Leste;Floresta;Nao estuda_Nao trabalho_Trabalho itinerante;;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NR;;Cultura e arte _cinema teatro shows;;;;Shoppings centers;;;;Sim;Sim;Poluicao e cuidar mais das ruas;Sim;Sim;;;;Casa do Baile;;;Zoologico e Jardim Botanico;;;;;;;;
